"V1","V2","V3","V4","V5"
436595,-0.650607589515435,0.000676619099633559,-0.565761476484565,-1.216369066
1496051,-0.649363658865444,3.0574634016042e-14,-0.137128218277413,-0.786491877142857
1496061,-0.64899906699692,3.16266980038762e-14,-0.137130594574508,-0.786129661571428
1496382,-0.647213642344453,6.55915550953906e-105,-0.111229580935547,-0.75844322328
646113,-0.647100239180205,0.000639786511702092,-0.422037033819795,-1.069137273
183536,-0.646616110180168,6.01812304680329e-09,-0.249123670219832,-0.8957397804
1425446,-0.644015470898784,0.00358471701698521,-0.607047811301216,-1.2510632822
1496196,-0.640881226533333,1.57168875106553e-17,-0.1359900568,-0.776871283333333
134747,-0.640163498963315,2.61912299118114e-11,-0.116644446322399,-0.756807945285714
892899,-0.639932926438318,6.43240245119854e-05,-0.314944656061682,-0.9548775825
119034,-0.639851378687266,0.000641814907434748,-0.845292330312734,-1.485143709
496878,-0.639666136132647,2.88248306121882e-06,-0.352636723067353,-0.9923028592
550050,-0.639456730661998,1.70673569667859e-13,-0.335316897671335,-0.974773628333333
626720,-0.639368842881086,9.0947360229733e-40,-0.0681446302855805,-0.707513473166667
1496000,-0.639345417403558,4.80403607170815e-12,-0.137788807763109,-0.777134225166667
297008,-0.636937263816838,1.27321142634104e-06,-0.211080085983162,-0.8480173498
135106,-0.636463428644898,2.25996308460278e-161,-0.065111468855102,-0.7015748975
624997,-0.636427336385407,6.7623024891022e-07,-0.369331940614593,-1.005759277
119132,-0.633247654869996,0.000263841648905853,-0.844739606558575,-1.47798726142857
227331,-0.631503814074462,0.00033538329432544,-0.661216287325538,-1.2927201014
1496160,-0.630900100341698,2.92273355050703e-15,-0.136661127783302,-0.767561228125
1496131,-0.629741199180816,3.29399401579323e-15,-0.136669760194184,-0.766410959375
1496159,-0.629031648638133,3.54379373881871e-15,-0.136675045486867,-0.765706694125
1495892,-0.628813997656367,1.08391062254649e-11,-0.1378476425103,-0.766661640166667
625239,-0.627122743248127,8.08207851801358e-08,-0.368791344918539,-0.995914088166667
908501,-0.626956866329467,0.000253836118670243,-0.457024236470533,-1.0839811028
1425487,-0.623537151415903,0.00480830871771165,-0.607143147984097,-1.2306802994
1496229,-0.623163597111737,1.24906238775059e-16,-0.13613852855493,-0.759302125666667
297170,-0.619347184037453,2.45545574967156e-07,-0.210585303129213,-0.829932487166667
836802,-0.616597343366105,4.57732499592009e-05,-0.486994645133895,-1.1035919885
1495879,-0.616550137638577,2.74642011811483e-11,-0.137916155694757,-0.754466293333333
377420,-0.614866460178298,0.000262946377551323,-0.481740507221703,-1.0966069674
227338,-0.61280029375753,0.000502376162788585,-0.66130336144247,-1.2741036552
603729,-0.612780807656688,0.0108391915600799,-0.792397507343311,-1.405178315
1495723,-0.612710429941628,1.60787478324336e-09,-0.138508100458372,-0.7512185304
1496115,-0.611892537968403,8.8960531947925e-13,-0.137372443460169,-0.749264981428571
1495872,-0.610428054054307,4.3373490336485e-11,-0.137950357279026,-0.748378411333333
1496291,-0.609500949520245,6.71547929052855e-21,-0.134550503396422,-0.744051452916667
